INT	INT	INT	INT	INT	INT
27194	27194	26291	26292	990000	0
27195	27195	26291	26292	990000	0
27196	27196	26291	26292	990000	0
27197	27197	26291	26292	990000	0
27199	27199	26291	26292	990000	0
27201	27201	26301	26302	990000	0
27202	27202	26301	26302	990000	0
27203	27203	26301	26302	990000	0
27204	27204	26301	26302	990000	0
27205	27205	26301	26302	990000	0
27206	27206	26301	26302	990000	0
27207	27207	26301	26302	990000	0
27208	27208	26301	26302	990000	0
27209	27209	26301	26302	990000	0
27211	27211	-1	-1	300000	0
27212	27212	-1	-1	300000	0
27219	27219	-1	-1	300000	0
27221	27221	-1	-1	100000	0
27222	27222	-1	-1	100000	0
27229	27229	-1	-1	100000	0
27231	27231	-1	-1	500000	0
27232	27232	-1	-1	500000	0
27233	27233	-1	-1	500000	0
27239	27239	-1	-1	500000	0
27241	27241	-1	-1	600000	0
27242	27242	-1	-1	600000	0
27243	27243	-1	-1	600000	0
27244	27244	-1	-1	600000	0
27249	27249	-1	-1	600000	0
27251	27251	-1	-1	700000	0
27252	27252	-1	-1	700000	0
27253	27253	-1	-1	700000	0
27254	27254	-1	-1	700000	0
27255	27255	-1	-1	700000	0
27259	27259	-1	-1	700000	0
27261	27261	-1	-1	800000	0
27262	27262	-1	-1	800000	0
27263	27263	-1	-1	800000	0
27264	27264	-1	-1	800000	0
27265	27265	-1	-1	800000	0
27266	27266	-1	-1	800000	0
27269	27269	-1	-1	800000	0
27271	27271	26311	26312	990000	0
27272	27272	26311	26312	990000	0
27273	27273	26311	26312	990000	0
27274	27274	26311	26312	990000	0
27275	27275	26311	26312	990000	0
27276	27276	26311	26312	990000	0
27277	27277	26311	26312	990000	0
27279	27279	26311	26312	990000	0
27281	27281	26321	26322	990000	0
27282	27282	26321	26322	990000	0
27283	27283	26321	26322	990000	0
27284	27284	26321	26322	990000	0
27285	27285	26321	26322	990000	0
27286	27286	26321	26322	990000	0
27287	27287	26321	26322	990000	0
27288	27288	26321	26322	990000	0
27289	27289	26321	26322	990000	0
27351	27351	-1	-1	100000	0
27352	27352	-1	-1	100000	0
27359	27359	-1	-1	100000	0
27361	27361	-1	-1	500000	0
27362	27362	-1	-1	500000	0
27363	27363	-1	-1	500000	0
27369	27369	-1	-1	500000	0
27371	27371	-1	-1	600000	0
27372	27372	-1	-1	600000	0
27373	27373	-1	-1	600000	0
27374	27374	-1	-1	600000	0
27379	27379	-1	-1	600000	0
27381	27381	-1	-1	700000	0
27382	27382	-1	-1	700000	0
27383	27383	-1	-1	700000	0
27384	27384	-1	-1	700000	0
27385	27385	-1	-1	700000	0
27389	27389	-1	-1	700000	0
27391	27391	-1	-1	800000	0
27392	27392	-1	-1	800000	0
27393	27393	-1	-1	800000	0
27394	27394	-1	-1	800000	0
27395	27395	-1	-1	800000	0
27396	27396	-1	-1	800000	0
27399	27399	-1	-1	800000	0
27401	27401	26331	26332	990000	0
27402	27402	26331	26332	990000	0
27403	27403	26331	26332	990000	0
27404	27404	26331	26332	990000	0
27405	27405	26331	26332	990000	0
27406	27406	26331	26332	990000	0
27407	27407	26331	26332	990000	0
27409	27409	26331	26332	990000	0
27411	27411	25921	25922	990000	0
27412	27412	25921	25922	990000	0
27413	27413	25921	25922	990000	0
27414	27414	25921	25922	990000	0
27415	27415	25921	25922	990000	0
27416	27416	25921	25922	990000	0
27417	27417	25921	25922	990000	0
27418	27418	25921	25922	990000	0
27419	27419	25921	25922	990000	0
27631	27631	-1	-1	100000	0
27632	27632	-1	-1	100000	0
27639	27639	-1	-1	100000	0
27641	27641	-1	-1	500000	0
27642	27642	-1	-1	500000	0
27643	27643	-1	-1	500000	0
27649	27649	-1	-1	500000	0
27651	27651	-1	-1	600000	0
27652	27652	-1	-1	600000	0
27653	27653	-1	-1	600000	0
27654	27654	-1	-1	600000	0
27659	27659	-1	-1	600000	0
27661	27661	-1	-1	700000	0
27662	27662	-1	-1	700000	0
27663	27663	-1	-1	700000	0
27664	27664	-1	-1	700000	0
27665	27665	-1	-1	700000	0
27669	27669	-1	-1	700000	0
27671	27671	-1	-1	800000	0
27672	27672	-1	-1	800000	0
27673	27673	-1	-1	800000	0
27674	27674	-1	-1	800000	0
27675	27675	-1	-1	800000	0
27676	27676	-1	-1	800000	0
27679	27679	-1	-1	800000	0
27681	27681	26361	26362	990000	0
27682	27682	26361	26362	990000	0
27683	27683	26361	26362	990000	0
27684	27684	26361	26362	990000	0
27685	27685	26361	26362	990000	0
27686	27686	26361	26362	990000	0
27687	27687	26361	26362	990000	0
27689	27689	26361	26362	990000	0
27691	27691	26371	26372	990000	0
27692	27692	26371	26372	990000	0
27693	27693	26371	26372	990000	0
27694	27694	26371	26372	990000	0
27695	27695	26371	26372	990000	0
27696	27696	26371	26372	990000	0
27697	27697	26371	26372	990000	0
27698	27698	26371	26372	990000	0
27699	27699	26371	26372	990000	0
28251	28251	-1	-1	100000	0
28252	28252	-1	-1	100000	0
28259	28259	-1	-1	100000	0
28261	28261	-1	-1	500000	0
28262	28262	-1	-1	500000	0
28263	28263	-1	-1	500000	0
28269	28269	-1	-1	500000	0
28271	28271	-1	-1	600000	0
28272	28272	-1	-1	600000	0
28273	28273	-1	-1	600000	0
28274	28274	-1	-1	600000	0
28279	28279	-1	-1	600000	0
28281	28281	-1	-1	700000	0
28282	28282	-1	-1	700000	0
28283	28283	-1	-1	700000	0
28284	28284	-1	-1	700000	0
28285	28285	-1	-1	700000	0
28289	28289	-1	-1	700000	0
28291	28291	-1	-1	800000	0
28292	28292	-1	-1	800000	0
28293	28293	-1	-1	800000	0
28294	28294	-1	-1	800000	0
28295	28295	-1	-1	800000	0
28296	28296	-1	-1	800000	0
28299	28299	-1	-1	800000	0
28301	28301	26461	26462	990000	0
28302	28302	26461	26462	990000	0
28303	28303	26461	26462	990000	0
28304	28304	26461	26462	990000	0
28305	28305	26461	26462	990000	0
28306	28306	26461	26462	990000	0
28307	28307	26461	26462	990000	0
28309	28309	26461	26462	990000	0
28311	28311	26471	26472	990000	0
28312	28312	26471	26472	990000	0
28313	28313	26471	26472	990000	0
28314	28314	26471	26472	990000	0
28315	28315	26471	26472	990000	0
28316	28316	26471	26472	990000	0
28317	28317	26471	26472	990000	0
28318	28318	26471	26472	990000	0
28319	28319	26471	26472	990000	0
